name,rate,priority,class_type,zip_postal_code,status
TN - (CAMDEN),9.75,0,zip-postal-code,38320,active
TN - (CARROLL),9.75,0,zip-postal-code,38321,active
TN - (CLARKSBURG),9.75,0,zip-postal-code,38324,active
TN - (HARDIN),9.75,0,zip-postal-code,38326,active
TN - (CRUMP),9.75,0,zip-postal-code,38327,active
TN - (HENDERSON),9.75,0,zip-postal-code,38328,active
TN - (HENDERSON),9.75,0,zip-postal-code,38329,active
TN - (DYER),9.75,0,zip-postal-code,38330,active
TN - (GIBSON),9.75,0,zip-postal-code,38331,active
TN - (ENVILLE),9.75,0,zip-postal-code,38332,active
TN - (BENTON),9.75,0,zip-postal-code,38333,active
TN - (CHESTER),9.75,0,zip-postal-code,38334,active
TN - (CROCKETT),9.75,0,zip-postal-code,38336,active
TN - (GADSDEN),9.75,0,zip-postal-code,38337,active
TN - (DYER),9.75,0,zip-postal-code,38338,active
TN - (EASTVIEW),9.25,0,zip-postal-code,38339,active
TN - (SILERTON),9.75,0,zip-postal-code,38340,active
TN - (BENTON),9.75,0,zip-postal-code,38341,active
TN - (BRUCETON),9.75,0,zip-postal-code,38342,active
TN - (HUMBOLDT),9.75,0,zip-postal-code,38343,active
TN - (CLARKSBURG),9.75,0,zip-postal-code,38344,active
TN - (CHESTER),9.75,0,zip-postal-code,38345,active
TN - (GIBSON),9.75,0,zip-postal-code,38346,active
TN - (CHESTER),9.75,0,zip-postal-code,38347,active
TN - (CARROLL),9.75,0,zip-postal-code,38348,active
TN - (LEXINGTON),9.75,0,zip-postal-code,38351,active
TN - (CHESTER),9.75,0,zip-postal-code,38352,active
TN - (GIBSON),9.75,0,zip-postal-code,38355,active
TN - (MEDON),9.75,0,zip-postal-code,38356,active
TN - (HARDIN),9.75,0,zip-postal-code,38357,active
TN - (CARROLL),9.75,0,zip-postal-code,38358,active
TN - (ENVILLE),9.75,0,zip-postal-code,38359,active
TN - (ADAMSVILLE),9.75,0,zip-postal-code,38361,active
TN - (MADISON),9.75,0,zip-postal-code,38362,active
TN - (HENDERSON),9.75,0,zip-postal-code,38363,active
TN - (HARDIN),9.75,0,zip-postal-code,38365,active
TN - (CHESTER),9.75,0,zip-postal-code,38366,active
TN - (EASTVIEW),9.25,0,zip-postal-code,38367,active
TN - (SCOTTS HILL),9.75,0,zip-postal-code,38368,active
TN - (DYER),9.75,0,zip-postal-code,38369,active
TN - (SALTILLO),9.75,0,zip-postal-code,38370,active
TN - (SCOTTS HILL),9.75,0,zip-postal-code,38371,active
TN - (SAVANNAH),9.75,0,zip-postal-code,38372,active
TN - (SCOTTS HILL),9.75,0,zip-postal-code,38374,active
TN - (BETHEL SPRINGS),9.25,0,zip-postal-code,38375,active
TN - (HARDIN),9.75,0,zip-postal-code,38376,active
TN - (SILERTON),9.75,0,zip-postal-code,38377,active
TN - (MADISON),9.75,0,zip-postal-code,38378,active
TN - (HARDIN),9.75,0,zip-postal-code,38379,active
TN - (BENTON),9.75,0,zip-postal-code,38380,active
TN - (TOONE),9.75,0,zip-postal-code,38381,active
TN - (GIBSON),9.75,0,zip-postal-code,38382,active
TN - (BENTON),9.75,0,zip-postal-code,38387,active
TN - (LEXINGTON),9.75,0,zip-postal-code,38388,active
TN - (YORKVILLE),9.75,0,zip-postal-code,38389,active
TN - (CLARKSBURG),9.75,0,zip-postal-code,38390,active
TN - (MADISON),9.75,0,zip-postal-code,38391,active
TN - (HARDEMAN),9.75,0,zip-postal-code,38392,active
TN - (MCNAIRY),9.25,0,zip-postal-code,38393,active
TN - (COLUMBIA),9.75,0,zip-postal-code,38401,active
TN - (COLUMBIA),9.75,0,zip-postal-code,38402,active
TN - (CLIFTON),9.75,0,zip-postal-code,38425,active
TN - (ARDMORE),9.5,0,zip-postal-code,38449,active
TN - (COLLINWOOD),9.75,0,zip-postal-code,38450,active
TN - (MAURY),9.75,0,zip-postal-code,38451,active
TN - (WAYNE),9.75,0,zip-postal-code,38452,active
TN - (GILES),9.5,0,zip-postal-code,38453,active
TN - (HICKMAN),9.75,0,zip-postal-code,38454,active
TN - (ELKTON),9.5,0,zip-postal-code,38455,active
TN - (ETHRIDGE),9.75,0,zip-postal-code,38456,active
TN - (LAWRENCE),9.75,0,zip-postal-code,38457,active
TN - (GILES),9.5,0,zip-postal-code,38459,active
TN - (LAWRENCE),9.75,0,zip-postal-code,38460,active
TN - (HICKMAN),9.75,0,zip-postal-code,38461,active
TN - (HOHENWALD),9.75,0,zip-postal-code,38462,active
TN - (SAINT JOSEPH),9.75,0,zip-postal-code,38463,active
TN - (LAWRENCEBURG),9.75,0,zip-postal-code,38464,active
TN - (LAWRENCEBURG),9.75,0,zip-postal-code,38468,active
TN - (LORETTO),9.75,0,zip-postal-code,38469,active
TN - (HARDIN),9.75,0,zip-postal-code,38471,active
TN - (MAURY),9.75,0,zip-postal-code,38472,active
TN - (LAWRENCE),9.75,0,zip-postal-code,38473,active
TN - (MOUNT PLEASANT),9.75,0,zip-postal-code,38474,active
TN - (HARDIN),9.75,0,zip-postal-code,38475,active
TN - (HICKMAN),9.75,0,zip-postal-code,38476,active
TN - (ARDMORE),9.5,0,zip-postal-code,38477,active
TN - (PULASKI),9.75,0,zip-postal-code,38478,active
TN - (SAINT JOSEPH),9.75,0,zip-postal-code,38481,active
TN - (MAURY),9.75,0,zip-postal-code,38482,active
TN - (LAWRENCE),9.75,0,zip-postal-code,38483,active
TN - (WAYNESBORO),9.75,0,zip-postal-code,38485,active
TN - (LAWRENCE),9.75,0,zip-postal-code,38486,active
TN - (HICKMAN),9.75,0,zip-postal-code,38487,active
TN - (LINCOLN),9.5,0,zip-postal-code,38488,active
TN - (ALGOOD),9.75,0,zip-postal-code,38501,active
TN - (COOKEVILLE),9.75,0,zip-postal-code,38502,active
TN - (COOKEVILLE),9.75,0,zip-postal-code,38503,active
TN - (ALLARDT),9.5,0,zip-postal-code,38504,active
TN - (COOKEVILLE),9.75,0,zip-postal-code,38505,active
TN - (ALGOOD),9.75,0,zip-postal-code,38506,active
TN - (CLAY),9.75,0,zip-postal-code,38541,active
TN - (OVERTON),9.5,0,zip-postal-code,38542,active
TN - (PICKETT),9.75,0,zip-postal-code,38543,active
TN - (BAXTER),9.75,0,zip-postal-code,38544,active
TN - (JACKSON),9.75,0,zip-postal-code,38545,active
TN - (GORDONSVILLE),9.75,0,zip-postal-code,38547,active
TN - (DE KALB),9.75,0,zip-postal-code,38548,active
TN - (BYRDSTOWN),9.75,0,zip-postal-code,38549,active
TN - (WARREN),9.75,0,zip-postal-code,38550,active
TN - (CELINA),9.75,0,zip-postal-code,38551,active
TN - (SMITH),9,0,zip-postal-code,38552,active
TN - (FENTRESS),9.5,0,zip-postal-code,38553,active
TN - (OVERTON),9.5,0,zip-postal-code,38554,active
TN - (CRAB ORCHARD),9.75,0,zip-postal-code,38555,active
TN - (PICKETT),9.75,0,zip-postal-code,38556,active
TN - (CROSSVILLE),9.75,0,zip-postal-code,38557,active
TN - (CROSSVILLE),9.75,0,zip-postal-code,38558,active
TN - (VAN BUREN),9.75,0,zip-postal-code,38559,active
TN - (SMITH),9,0,zip-postal-code,38560,active
TN - (GAINESBORO),9.75,0,zip-postal-code,38562,active
TN - (GORDONSVILLE),9.75,0,zip-postal-code,38563,active
TN - (JACKSON),9.75,0,zip-postal-code,38564,active
TN - (FENTRESS),9.5,0,zip-postal-code,38565,active
TN - (GORDONSVILLE),9.75,0,zip-postal-code,38567,active
TN - (CLAY),9.75,0,zip-postal-code,38568,active
TN - (DE KALB),9.75,0,zip-postal-code,38569,active
TN - (LIVINGSTON),9.5,0,zip-postal-code,38570,active
TN - (CRAB ORCHARD),9.75,0,zip-postal-code,38571,active
TN - (CROSSVILLE),9.75,0,zip-postal-code,38572,active
TN - (CLAY),9.75,0,zip-postal-code,38573,active
TN - (MONTEREY),9.75,0,zip-postal-code,38574,active
TN - (CLAY),9.75,0,zip-postal-code,38575,active
TN - (PICKETT),9.75,0,zip-postal-code,38577,active
TN - (PLEASANT HILL),9.75,0,zip-postal-code,38578,active
TN - (VAN BUREN),9.75,0,zip-postal-code,38579,active
TN - (OVERTON),9.5,0,zip-postal-code,38580,active
TN - (DE KALB),9.75,0,zip-postal-code,38581,active
TN - (DE KALB),9.75,0,zip-postal-code,38582,active
TN - (PLEASANT HILL),9.75,0,zip-postal-code,38583,active
TN - (SPENCER),9.75,0,zip-postal-code,38585,active
TN - (WHITE),9.25,0,zip-postal-code,38587,active
TN - (CLAY),9.75,0,zip-postal-code,38588,active
TN - (FENTRESS),9.5,0,zip-postal-code,38589,active
TN - (CLAIBORNE),9.25,0,zip-postal-code,40965,active
TN - (CLARKSVILLE),9.5,0,zip-postal-code,42223,active
TN - (PICKETT),9.75,0,zip-postal-code,42602,active
TN - (TIPTON),9.25,0,zip-postal-code,72338,active
TX - (AUSTIN),8.25,0,zip-postal-code,73301,active
TX - (AUSTIN),8.25,0,zip-postal-code,73344,active
TX - (TEXHOMA),6.25,0,zip-postal-code,73960,active
TX - (CARROLLTON),8.25,0,zip-postal-code,75001,active
TX - (ALLEN),8.25,0,zip-postal-code,75002,active
TX - (CARROLLTON),8.25,0,zip-postal-code,75006,active
TX - (CARROLLTON),8.25,0,zip-postal-code,75007,active
TX - (CELINA),8.25,0,zip-postal-code,75009,active
TX - (LEWISVILLE CRIME CONTROL DISTRICT SP),8.25,0,zip-postal-code,75010,active
TX - (CARROLLTON),8.25,0,zip-postal-code,75011,active
TX - (ALLEN),8.25,0,zip-postal-code,75013,active
TX - (IRVING),8.25,0,zip-postal-code,75014,active
TX - (IRVING),8.25,0,zip-postal-code,75015,active
TX - (IRVING),8.25,0,zip-postal-code,75016,active
TX - (IRVING),8.25,0,zip-postal-code,75017,active
TX - (LEWISVILLE CRIME CONTROL DISTRICT SP),8.25,0,zip-postal-code,75019,active
TX - (DENISON),8.25,0,zip-postal-code,75020,active
TX - (DENISON),8.25,0,zip-postal-code,75021,active
TX - (BARTONVILLE CRIME DIST SP),8.25,0,zip-postal-code,75022,active
TX - (PLANO),8.25,0,zip-postal-code,75023,active
TX - (PLANO),8.25,0,zip-postal-code,75024,active
TX - (PLANO),8.25,0,zip-postal-code,75025,active
TX - (PLANO),8.25,0,zip-postal-code,75026,active
TX - (FLOWER MOUND),8.25,0,zip-postal-code,75027,active
TX - (LEWISVILLE CRIME CONTROL DISTRICT SP),8.25,0,zip-postal-code,75028,active
TX - (LEWISVILLE CRIME CONTROL DISTRICT SP),8.25,0,zip-postal-code,75029,active
TX - (ROWLETT),8.25,0,zip-postal-code,75030,active
TX - (ROCKWALL),8.25,0,zip-postal-code,75032,active
TX - (FRISCO),8.25,0,zip-postal-code,75033,active
TX - (FRISCO),8.25,0,zip-postal-code,75034,active
TX - (FRISCO),8.25,0,zip-postal-code,75035,active
TX - (FRISCO),8.25,0,zip-postal-code,75036,active
TX - (IRVING),8.25,0,zip-postal-code,75038,active
TX - (IRVING),8.25,0,zip-postal-code,75039,active
TX - (GARLAND),8.25,0,zip-postal-code,75040,active
TX - (GARLAND),8.25,0,zip-postal-code,75041,active
TX - (DALLAS),8.25,0,zip-postal-code,75042,active
TX - (GARLAND),8.25,0,zip-postal-code,75043,active
TX - (GARLAND),8.25,0,zip-postal-code,75044,active
TX - (GARLAND),8.25,0,zip-postal-code,75045,active
TX - (GARLAND),8.25,0,zip-postal-code,75046,active
TX - (GARLAND),8.25,0,zip-postal-code,75047,active
TX - (SACHSE),8.25,0,zip-postal-code,75048,active
TX - (GARLAND),8.25,0,zip-postal-code,75049,active
TX - (GRAND PRAIRIE CRIME CONTROL),8.25,0,zip-postal-code,75050,active
TX - (DALLAS),8.25,0,zip-postal-code,75051,active
TX - (DALLAS),8.25,0,zip-postal-code,75052,active
TX - (GRAND PRAIRIE CRIME CONTROL),8.25,0,zip-postal-code,75053,active
TX - (GRAND PRAIRIE CRIME CONTROL),8.25,0,zip-postal-code,75054,active
TX - (LEWISVILLE CRIME CONTROL DISTRICT SP),8.25,0,zip-postal-code,75056,active
TX - (LEWISVILLE CRIME CONTROL DISTRICT SP),8.25,0,zip-postal-code,75057,active
TX - (CELINA),8.25,0,zip-postal-code,75058,active
TX - (IRVING),8.25,0,zip-postal-code,75059,active
TX - (GRAND PRAIRIE CRIME CONTROL),8.25,0,zip-postal-code,75060,active
TX - (GRAND PRAIRIE CRIME CONTROL),8.25,0,zip-postal-code,75061,active
TX - (IRVING),8.25,0,zip-postal-code,75062,active
TX - (IRVING),8.25,0,zip-postal-code,75063,active
TX - (IRVING),8.25,0,zip-postal-code,75064,active
TX - (CORINTH CRIME CONTROL),8.25,0,zip-postal-code,75065,active
TX - (LEWISVILLE CRIME CONTROL DISTRICT SP),8.25,0,zip-postal-code,75067,active
TX - (FRISCO),8.25,0,zip-postal-code,75068,active
TX - (FAIRVIEW),8.25,0,zip-postal-code,75069,active
TX - (FRISCO),8.25,0,zip-postal-code,75070,active
TX - (CELINA),8.25,0,zip-postal-code,75071,active
TX - (FRISCO),8.25,0,zip-postal-code,75072,active
TX - (PLANO),8.25,0,zip-postal-code,75074,active
TX - (PLANO),8.25,0,zip-postal-code,75075,active
TX - (POTTSBORO),8.25,0,zip-postal-code,75076,active
TX - (LEWISVILLE CRIME CONTROL DISTRICT SP),8.25,0,zip-postal-code,75077,active
TX - (CELINA),8.25,0,zip-postal-code,75078,active
TX - (DALLAS),8.25,0,zip-postal-code,75080,active
TX - (DALLAS),8.25,0,zip-postal-code,75081,active
TX - (GARLAND),8.25,0,zip-postal-code,75082,active
TX - (RICHARDSON),8.25,0,zip-postal-code,75083,active
TX - (RICHARDSON),8.25,0,zip-postal-code,75085,active
TX - (PLANO),8.25,0,zip-postal-code,75086,active
TX - (ROCKWALL),8.25,0,zip-postal-code,75087,active
TX - (DALLAS),8.25,0,zip-postal-code,75088,active
TX - (DALLAS),8.25,0,zip-postal-code,75089,active
TX - (DENISON),8.25,0,zip-postal-code,75090,active
TX - (SHERMAN),8.25,0,zip-postal-code,75091,active
TX - (HOWE),8.25,0,zip-postal-code,75092,active
TX - (CARROLLTON),8.25,0,zip-postal-code,75093,active
TX - (MURPHY MUNICIPAL DEVELOPMENT DISTRICT SP),8.25,0,zip-postal-code,75094,active
TX - (WESTON),7.25,0,zip-postal-code,75097,active
TX - (SACHSE),8.25,0,zip-postal-code,75098,active
TX - (COPPELL CRIME CONTROL),8.25,0,zip-postal-code,75099,active
TX - (BARDWELL),7.25,0,zip-postal-code,75101,active
TX - (BARRY),6.75,0,zip-postal-code,75102,active
TX - (CANTON),8.25,0,zip-postal-code,75103,active
TX - (CEDAR HILL),8.25,0,zip-postal-code,75104,active
TX - (NAVARRO),6.75,0,zip-postal-code,75105,active
TX - (CEDAR HILL),8.25,0,zip-postal-code,75106,active
TX - (ANGUS),8.25,0,zip-postal-code,75109,active
TX - (ANGUS),8.25,0,zip-postal-code,75110,active
TX - (MESQUITE),8.25,0,zip-postal-code,75114,active
TX - (CEDAR HILL),8.25,0,zip-postal-code,75115,active
TX - (DALLAS),8.25,0,zip-postal-code,75116,active
TX - (EDGEWOOD),8.25,0,zip-postal-code,75117,active
TX - (KAUFMAN),6.25,0,zip-postal-code,75118,active
TX - (ALMA),8.25,0,zip-postal-code,75119,active
TX - (ENNIS),8.25,0,zip-postal-code,75120,active
TX - (COLLIN),6.25,0,zip-postal-code,75121,active
TX - (DESOTO),8.25,0,zip-postal-code,75123,active
TX - (GUN BARREL CITY),8.25,0,zip-postal-code,75124,active
TX - (WILMER),8.25,0,zip-postal-code,75125,active
TX - (KAUFMAN),8.25,0,zip-postal-code,75126,active
TX - (FRUITVALE),8.25,0,zip-postal-code,75127,active
TX - (FATE),8.25,0,zip-postal-code,75132,active
TX - (DALLAS),8.25,0,zip-postal-code,75134,active
TX - (JOSEPHINE),8.25,0,zip-postal-code,75135,active
TX - (CEDAR HILL),8.25,0,zip-postal-code,75137,active
TX - (DUNCANVILLE),8.25,0,zip-postal-code,75138,active
TX - (SMITH),8.25,0,zip-postal-code,75140,active
TX - (HUTCHINS),8.25,0,zip-postal-code,75141,active
TX - (KAUFMAN),8.25,0,zip-postal-code,75142,active
TX - (GUN BARREL CITY),8.25,0,zip-postal-code,75143,active
TX - (KERENS),8.25,0,zip-postal-code,75144,active
TX - (LANCASTER),8.25,0,zip-postal-code,75146,active
TX - (GUN BARREL CITY),8.25,0,zip-postal-code,75147,active
TX - (CANEY CITY),8.25,0,zip-postal-code,75148,active
TX - (DALLAS),8.25,0,zip-postal-code,75149,active
TX - (DALLAS),8.25,0,zip-postal-code,75150,active
TX - (CORSICANA),8.25,0,zip-postal-code,75151,active
TX - (ENNIS),8.25,0,zip-postal-code,75152,active
TX - (NAVARRO),6.75,0,zip-postal-code,75153,active
TX - (CEDAR HILL),8.25,0,zip-postal-code,75154,active
TX - (RICE),8.25,0,zip-postal-code,75155,active
TX - (GUN BARREL CITY),8.25,0,zip-postal-code,75156,active
TX - (ROSSER),7.25,0,zip-postal-code,75157,active
TX - (SCURRY),8.25,0,zip-postal-code,75158,active
TX - (DALLAS),8.25,0,zip-postal-code,75159,active
TX - (KAUFMAN),8.25,0,zip-postal-code,75160,active
TX - (TERRELL),8.25,0,zip-postal-code,75161,active
TX - (TRINIDAD),8,0,zip-postal-code,75163,active
TX - (JOSEPHINE),7.75,0,zip-postal-code,75164,active
TX - (ENNIS),8.25,0,zip-postal-code,75165,active
TX - (DALLAS),8.25,0,zip-postal-code,75166,active
TX - (MAYPEARL),8.25,0,zip-postal-code,75167,active
TX - (WAXAHACHIE),8.25,0,zip-postal-code,75168,active
TX - (CANTON),8.25,0,zip-postal-code,75169,active
TX - (HUTCHINS),8.25,0,zip-postal-code,75172,active
TX - (WYLIE),8.25,0,zip-postal-code,75173,active
TX - (DALLAS),8.25,0,zip-postal-code,75180,active
TX - (BALCH SPRINGS),8.25,0,zip-postal-code,75181,active
TX - (GARLAND),8.25,0,zip-postal-code,75182,active
TX - (MESQUITE),8.25,0,zip-postal-code,75185,active
TX - (MESQUITE),8.25,0,zip-postal-code,75187,active
TX - (ROCKWALL),8.25,0,zip-postal-code,75189,active
TX - (DALLAS),8.25,0,zip-postal-code,75201,active
TX - (DALLAS),8.25,0,zip-postal-code,75202,active
TX - (DALLAS),8.25,0,zip-postal-code,75203,active
TX - (DALLAS),8.25,0,zip-postal-code,75204,active
TX - (DALLAS),8.25,0,zip-postal-code,75205,active
TX - (DALLAS),8.25,0,zip-postal-code,75206,active
TX - (DALLAS),8.25,0,zip-postal-code,75207,active
TX - (DALLAS),8.25,0,zip-postal-code,75208,active
TX - (DALLAS),8.25,0,zip-postal-code,75209,active
TX - (DALLAS),8.25,0,zip-postal-code,75210,active
TX - (DALLAS),8.25,0,zip-postal-code,75211,active
TX - (DALLAS),8.25,0,zip-postal-code,75212,active
TX - (DALLAS),8.25,0,zip-postal-code,75214,active
TX - (DALLAS),8.25,0,zip-postal-code,75215,active
TX - (DALLAS),8.25,0,zip-postal-code,75216,active
TX - (DALLAS),8.25,0,zip-postal-code,75217,active
TX - (DALLAS),8.25,0,zip-postal-code,75218,active
TX - (DALLAS),8.25,0,zip-postal-code,75219,active
TX - (DALLAS),8.25,0,zip-postal-code,75220,active
TX - (DALLAS),8.25,0,zip-postal-code,75221,active
TX - (DALLAS),8.25,0,zip-postal-code,75222,active
TX - (DALLAS),8.25,0,zip-postal-code,75223,active
TX - (DALLAS),8.25,0,zip-postal-code,75224,active
TX - (DALLAS),8.25,0,zip-postal-code,75225,active
TX - (DALLAS),8.25,0,zip-postal-code,75226,active
TX - (DALLAS),8.25,0,zip-postal-code,75227,active
TX - (DALLAS),8.25,0,zip-postal-code,75228,active
TX - (DALLAS),8.25,0,zip-postal-code,75229,active
TX - (DALLAS),8.25,0,zip-postal-code,75230,active
TX - (DALLAS),8.25,0,zip-postal-code,75231,active
TX - (DALLAS),8.25,0,zip-postal-code,75232,active
TX - (DALLAS),8.25,0,zip-postal-code,75233,active
TX - (DALLAS),8.25,0,zip-postal-code,75234,active
TX - (DALLAS),8.25,0,zip-postal-code,75235,active
TX - (DALLAS),8.25,0,zip-postal-code,75236,active
TX - (DALLAS),8.25,0,zip-postal-code,75237,active
TX - (DALLAS),8.25,0,zip-postal-code,75238,active
TX - (DALLAS),8.25,0,zip-postal-code,75240,active
TX - (DALLAS),8.25,0,zip-postal-code,75241,active
TX - (DALLAS),8.25,0,zip-postal-code,75242,active
TX - (DALLAS),8.25,0,zip-postal-code,75243,active
TX - (DALLAS),8.25,0,zip-postal-code,75244,active
TX - (DALLAS),8.25,0,zip-postal-code,75246,active
TX - (DALLAS),8.25,0,zip-postal-code,75247,active
TX - (DALLAS),8.25,0,zip-postal-code,75248,active
TX - (CEDAR HILL),8.25,0,zip-postal-code,75249,active
TX - (DALLAS),8.25,0,zip-postal-code,75250,active
TX - (DALLAS),8.25,0,zip-postal-code,75251,active
TX - (DALLAS),8.25,0,zip-postal-code,75252,active
TX - (DALLAS),8.25,0,zip-postal-code,75253,active
TX - (DALLAS),8.25,0,zip-postal-code,75254,active
TX - (DALLAS),8.25,0,zip-postal-code,75260,active
TX - (GRAPEVINE),8.25,0,zip-postal-code,75261,active
TX - (DALLAS),8.25,0,zip-postal-code,75262,active
TX - (DALLAS),8.25,0,zip-postal-code,75263,active
TX - (DALLAS),8.25,0,zip-postal-code,75264,active
TX - (DALLAS),8.25,0,zip-postal-code,75265,active
TX - (DALLAS),8.25,0,zip-postal-code,75266,active
TX - (DALLAS),8.25,0,zip-postal-code,75267,active
TX - (DALLAS),8.25,0,zip-postal-code,75270,active
TX - (DALLAS),8.25,0,zip-postal-code,75275,active
TX - (DALLAS),8.25,0,zip-postal-code,75277,active
TX - (DALLAS),8.25,0,zip-postal-code,75283,active
TX - (DALLAS),8.25,0,zip-postal-code,75284,active
TX - (DALLAS),8.25,0,zip-postal-code,75285,active
TX - (DALLAS),8.25,0,zip-postal-code,75287,active
TX - (DALLAS),8.25,0,zip-postal-code,75301,active
TX - (DALLAS),8.25,0,zip-postal-code,75303,active
TX - (DALLAS),8.25,0,zip-postal-code,75312,active
TX - (DALLAS),8.25,0,zip-postal-code,75313,active
TX - (DALLAS),8.25,0,zip-postal-code,75315,active
TX - (DALLAS),8.25,0,zip-postal-code,75320,active
TX - (DALLAS),8.25,0,zip-postal-code,75326,active
TX - (DALLAS),8.25,0,zip-postal-code,75336,active
TX - (DALLAS),8.25,0,zip-postal-code,75339,active
TX - (DALLAS),8.25,0,zip-postal-code,75342,active
TX - (DALLAS),8.25,0,zip-postal-code,75354,active
TX - (DALLAS),8.25,0,zip-postal-code,75355,active
TX - (DALLAS),8.25,0,zip-postal-code,75356,active
TX - (DALLAS),8.25,0,zip-postal-code,75357,active
TX - (DALLAS),8.25,0,zip-postal-code,75358,active
TX - (DALLAS),8.25,0,zip-postal-code,75359,active
TX - (DALLAS),8.25,0,zip-postal-code,75360,active
TX - (DALLAS),8.25,0,zip-postal-code,75367,active
TX - (DALLAS),8.25,0,zip-postal-code,75368,active
TX - (DALLAS),8.25,0,zip-postal-code,75370,active
TX - (DALLAS),8.25,0,zip-postal-code,75371,active
TX - (DALLAS),8.25,0,zip-postal-code,75372,active
TX - (DALLAS),8.25,0,zip-postal-code,75373,active
TX - (DALLAS),8.25,0,zip-postal-code,75374,active
TX - (DALLAS),8.25,0,zip-postal-code,75376,active
TX - (DALLAS),8.25,0,zip-postal-code,75378,active
TX - (DALLAS),8.25,0,zip-postal-code,75379,active
TX - (DALLAS),8.25,0,zip-postal-code,75380,active
TX - (FARMERS BRANCH),8.25,0,zip-postal-code,75381,active
TX - (DALLAS),8.25,0,zip-postal-code,75382,active
TX - (DALLAS),8.25,0,zip-postal-code,75389,active
TX - (DALLAS),8.25,0,zip-postal-code,75390,active
TX - (DALLAS),8.25,0,zip-postal-code,75391,active
TX - (DALLAS),8.25,0,zip-postal-code,75392,active
TX - (DALLAS),8.25,0,zip-postal-code,75393,active
TX - (DALLAS),8.25,0,zip-postal-code,75394,active
TX - (DALLAS),8.25,0,zip-postal-code,75395,active
TX - (DALLAS),8.25,0,zip-postal-code,75397,active
TX - (DALLAS),8.25,0,zip-postal-code,75398,active
TX - (GREENVILLE),8.25,0,zip-postal-code,75401,active
TX - (GREENVILLE),8.25,0,zip-postal-code,75402,active
TX - (GREENVILLE),8.25,0,zip-postal-code,75403,active
TX - (GREENVILLE),8.25,0,zip-postal-code,75404,active
TX - (PRINCETON),8.25,0,zip-postal-code,75407,active
TX - (ANNA),8.25,0,zip-postal-code,75409,active
TX - (ALBA),8.25,0,zip-postal-code,75410,active
TX - (LAMAR),6.75,0,zip-postal-code,75411,active
TX - (RED RIVER),6.75,0,zip-postal-code,75412,active
TX - (BAILEY),7.75,0,zip-postal-code,75413,active
TX - (BELLS),8.25,0,zip-postal-code,75414,active
TX - (DELTA COUNTY EMERGENCY SERVICES),7.25,0,zip-postal-code,75415,active
TX - (BLOSSOM),8,0,zip-postal-code,75416,active
TX - (BOGATA CRIME CONTROL & PREVENTION),8.25,0,zip-postal-code,75417,active
TX - (BONHAM),8.25,0,zip-postal-code,75418,active
TX - (HOPKINS),6.75,0,zip-postal-code,75420,active
TX - (TOCO),7.75,0,zip-postal-code,75421,active
TX - (CAMPBELL),8.25,0,zip-postal-code,75422,active
TX - (LEONARD),8.25,0,zip-postal-code,75423,active
TX - (BLUE RIDGE),8.25,0,zip-postal-code,75424,active
TX - (LAMAR),6.75,0,zip-postal-code,75425,active
TX - (CLARKSVILLE),8.25,0,zip-postal-code,75426,active
TX - (COMMERCE),8.25,0,zip-postal-code,75428,active
TX - (COMMERCE),8.25,0,zip-postal-code,75429,active
TX - (COMO),7.75,0,zip-postal-code,75431,active
TX - (COOPER),8.25,0,zip-postal-code,75432,active
TX - (CUMBY),8.25,0,zip-postal-code,75433,active
TX - (LAMAR),6.75,0,zip-postal-code,75434,active
TX - (DEPORT),8.25,0,zip-postal-code,75435,active
TX - (DETROIT),8.25,0,zip-postal-code,75436,active
TX - (HOPKINS),6.75,0,zip-postal-code,75437,active
TX - (BONHAM),8.25,0,zip-postal-code,75438,active
TX - (ECTOR),7.75,0,zip-postal-code,75439,active
TX - (EMORY),8.25,0,zip-postal-code,75440,active
TX - (DELTA COUNTY EMERGENCY SERVICES),7.25,0,zip-postal-code,75441,active
TX - (BLUE RIDGE),8.25,0,zip-postal-code,75442,active
TX - (FANNIN),6.75,0,zip-postal-code,75443,active
TX - (WOOD),6.75,0,zip-postal-code,75444,active
TX - (HONEY GROVE),8.25,0,zip-postal-code,75446,active
TX - (FANNIN),6.75,0,zip-postal-code,75447,active
TX - (DELTA COUNTY EMERGENCY SERVICES),7.25,0,zip-postal-code,75448,active
TX - (LADONIA),7.75,0,zip-postal-code,75449,active
TX - (DELTA COUNTY EMERGENCY SERVICES),7.25,0,zip-postal-code,75450,active
TX - (CAMP),6.75,0,zip-postal-code,75451,active
TX - (LEONARD),8.25,0,zip-postal-code,75452,active
TX - (LONE OAK),8.25,0,zip-postal-code,75453,active
TX - (MELISSA),8.25,0,zip-postal-code,75454,active
TX - (MOUNT PLEASANT),8.25,0,zip-postal-code,75455,active
TX - (MOUNT PLEASANT),8.25,0,zip-postal-code,75456,active
TX - (MOUNT VERNON),8.25,0,zip-postal-code,75457,active
TX - (HUNT),6.75,0,zip-postal-code,75458,active
TX - (GUNTER),8.25,0,zip-postal-code,75459,active
TX - (PARIS),8.25,0,zip-postal-code,75460,active
TX - (PARIS),8.25,0,zip-postal-code,75461,active
TX - (PARIS),8.25,0,zip-postal-code,75462,active
TX - (DELTA COUNTY EMERGENCY SERVICES),7.25,0,zip-postal-code,75468,active
TX - (PECAN GAP),8.25,0,zip-postal-code,75469,active
